LSOA Code,Major Category,April_c,Aug_c,March_c,May_c,Nov_c
E01001360,Vehicle Offences,-1,-2,0,0,-1
E01001360,Violence Against the Person,0,11,1,-3,-6
E01001361,Arson and Criminal Damage,0,-1,-1,-3,-2
E01001361,Burglary,2,-3,3,3,-1
E01001361,Drug Offences,6,-2,1,5,4
E01001361,Miscellaneous Crimes Against Society,-1,1,0,-1,1
E01001361,Possession of Weapons,1,-1,-2,0,0
E01001361,Public Order Offences,-1,-2,-3,0,1
E01001361,Robbery,-1,0,-12,-3,-2
E01001361,Theft,-13,-10,-16,-14,7
E01001361,Vehicle Offences,3,3,5,0,-2
E01001361,Violence Against the Person,-11,11,-1,-9,4
E01001362,Arson and Criminal Damage,1,-1,-2,-2,0
E01001362,Burglary,1,-1,0,3,-1
E01001362,Drug Offences,1,2,-4,0,1
E01001362,Miscellaneous Crimes Against Society,-1,0,1,1,1
E01001362,Possession of Weapons,0,0,0,0,0
E01001362,Public Order Offences,2,0,0,0,5
E01001362,Robbery,-1,1,1,0,-2
E01001362,Theft,-3,-1,-3,-3,-1
E01001362,Vehicle Offences,1,-2,0,0,-4
E01001362,Violence Against the Person,1,1,1,3,3
E01001363,Arson and Criminal Damage,-2,1,-1,-1,0
E01001363,Burglary,2,0,-2,-1,0
E01001363,Drug Offences,1,0,0,-1,0
E01001363,Miscellaneous Crimes Against Society,1,2,0,0,-1
E01001363,Possession of Weapons,1,0,0,0,0
E01001363,Public Order Offences,-2,-4,-2,-2,0
E01001363,Robbery,0,0,1,1,0
E01001363,Theft,-2,-2,2,-2,1
E01001363,Vehicle Offences,1,-5,2,0,-1
E01001363,Violence Against the Person,-1,-4,-2,1,2
E01001364,Arson and Criminal Damage,1,1,0,0,0
E01001364,Burglary,0,0,-3,-2,-1
E01001364,Drug Offences,3,-4,2,-3,3
E01001364,Miscellaneous Crimes Against Society,0,-1,0,-1,-1
E01001364,Possession of Weapons,0,-1,0,0,0
E01001364,Public Order Offences,-1,-4,1,0,-2
E01001364,Robbery,-2,0,0,0,0
E01001364,Theft,-1,0,2,0,0
E01001364,Vehicle Offences,-3,-2,1,-2,1
E01001364,Violence Against the Person,1,3,5,1,-4
E01001365,Arson and Criminal Damage,0,0,3,1,0
E01001365,Burglary,2,3,3,0,-1
E01001365,Drug Offences,2,1,-1,1,-1
E01001365,Miscellaneous Crimes Against Society,-1,0,0,0,0
E01001365,Possession of Weapons,0,0,0,0,0
E01001365,Public Order Offences,0,0,0,2,-4
E01001365,Robbery,0,-3,0,1,1
E01001365,Theft,-1,0,-1,1,-1
E01001365,Vehicle Offences,0,1,1,1,-2
E01001365,Violence Against the Person,-4,-1,5,-1,-5
E01001366,Arson and Criminal Damage,-1,1,4,-3,-2
E01001366,Burglary,-1,0,-1,-1,0
E01001366,Drug Offences,1,-1,0,0,1
E01001366,Miscellaneous Crimes Against Society,0,0,0,0,-1
E01001366,Possession of Weapons,0,-1,0,0,0
E01001366,Public Order Offences,0,1,0,0,1
E01001366,Robbery,0,0,0,-1,0
E01001366,Theft,-1,0,-1,0,1
E01001366,Vehicle Offences,0,4,-4,-1,-1
E01001366,Violence Against the Person,-4,4,-2,2,3
E01001367,Arson and Criminal Damage,-1,0,-3,1,1
E01001367,Burglary,0,1,0,-1,-2
E01001367,Drug Offences,1,1,0,0,2
E01001367,Miscellaneous Crimes Against Society,-1,0,0,0,2
E01001367,Possession of Weapons,0,0,0,0,-1
E01001367,Public Order Offences,-2,2,1,1,-4
E01001367,Robbery,0,-1,-3,0,1
E01001367,Theft,-8,1,3,1,-7
E01001367,Vehicle Offences,-2,1,-2,0,-1
E01001367,Violence Against the Person,-6,2,-4,1,-4
E01001368,Arson and Criminal Damage,1,1,-1,0,1
E01001368,Burglary,-1,-1,1,0,-1
E01001368,Drug Offences,0,0,0,-2,1
E01001368,Miscellaneous Crimes Against Society,0,0,0,-1,0
E01001368,Possession of Weapons,-2,0,0,0,0
E01001368,Public Order Offences,-1,0,0,0,0
E01001368,Robbery,0,0,-1,0,0
E01001368,Theft,-1,-1,-2,1,-1
E01001368,Vehicle Offences,1,-2,-1,0,-2
E01001368,Violence Against the Person,3,-6,6,-4,-1
E01001369,Arson and Criminal Damage,1,1,3,-1,1
E01001369,Burglary,-2,-3,-1,0,-4
E01001369,Drug Offences,-1,0,0,1,1
E01001369,Miscellaneous Crimes Against Society,0,1,0,0,0
E01001369,Public Order Offences,-3,1,2,-2,0
E01001369,Robbery,-2,0,0,-1,0
E01001369,Theft,-2,1,-2,1,4
E01001369,Vehicle Offences,-1,2,1,-1,1
E01001369,Violence Against the Person,-1,4,0,-7,-6
E01001370,Arson and Criminal Damage,-1,-4,2,1,-1
E01001370,Burglary,2,-2,-6,-3,-2
E01001370,Drug Offences,-1,0,3,-3,-1
E01001370,Miscellaneous Crimes Against Society,0,0,0,0,1
E01001370,Possession of Weapons,0,0,0,0,0
E01001370,Public Order Offences,0,-2,0,0,1
E01001370,Robbery,0,1,0,0,-1
E01001370,Theft,2,0,0,1,-3
E01001370,Vehicle Offences,-1,-3,-2,-1,-2
E01001370,Violence Against the Person,4,-4,2,-2,-3
E01001371,Arson and Criminal Damage,-1,0,-1,2,0
E01001371,Burglary,0,1,-1,-2,-1
E01001371,Drug Offences,2,0,1,1,1
E01001371,Miscellaneous Crimes Against Society,0,0,0,1,0
E01001371,Possession of Weapons,0,0,0,0,0
E01001371,Public Order Offences,-2,-1,-1,-2,0
E01001371,Robbery,0,-1,-4,0,-3
E01001371,Theft,0,1,-5,-1,3
E01001371,Vehicle Offences,-2,-1,-3,2,4
E01001371,Violence Against the Person,1,7,-5,6,-2
E01001372,Arson and Criminal Damage,2,1,0,0,1
E01001372,Burglary,-1,0,-3,-1,-2
E01001372,Drug Offences,1,0,0,-1,-1
E01001372,Miscellaneous Crimes Against Society,0,0,0,-1,0
E01001372,Possession of Weapons,0,0,0,0,1
E01001372,Public Order Offences,4,0,1,-1,3
E01001372,Robbery,0,-1,0,0,0
E01001372,Theft,0,2,1,0,1
E01001372,Vehicle Offences,-1,1,0,-1,4
E01001372,Violence Against the Person,3,-2,2,5,1
E01001373,Arson and Criminal Damage,0,-3,-1,1,-2
E01001373,Burglary,0,0,1,-1,-1
E01001373,Drug Offences,3,0,-2,-2,-3
E01001373,Miscellaneous Crimes Against Society,0,0,0,0,-1
E01001373,Possession of Weapons,0,0,0,-1,0
E01001373,Public Order Offences,1,0,-1,-2,0
E01001373,Robbery,0,0,-1,0,0
E01001373,Theft,-2,0,0,2,-1
E01001373,Vehicle Offences,1,0,1,-2,0
E01001373,Violence Against the Person,1,4,4,-3,4
E01001374,Arson and Criminal Damage,0,-2,0,-1,0
E01001374,Burglary,0,0,0,0,2
E01001374,Drug Offences,-1,0,0,1,0
E01001374,Possession of Weapons,0,0,-1,0,0
E01001374,Public Order Offences,0,-1,0,0,0
E01001374,Robbery,0,0,0,-1,0
E01001374,Theft,-3,0,1,-1,0
E01001374,Vehicle Offences,-2,-3,-2,-2,2
E01001374,Violence Against the Person,2,0,-6,1,1
E01001375,Arson and Criminal Damage,0,1,1,0,0
E01001375,Burglary,1,-1,0,-4,0
E01001375,Drug Offences,0,0,0,0,0
E01001375,Miscellaneous Crimes Against Society,0,0,0,0,0
E01001375,Public Order Offences,0,0,-1,-2,0
E01001375,Robbery,-2,0,0,-1,0
E01001375,Theft,-3,0,0,0,-2
E01001375,Vehicle Offences,5,-2,0,-2,0
E01001375,Violence Against the Person,0,0,-1,0,1
E01001376,Arson and Criminal Damage,0,0,0,1,-1
E01001376,Burglary,-1,-1,-1,1,2
E01001376,Drug Offences,0,-1,0,0,1
E01001376,Possession of Weapons,0,0,0,0,0
E01001376,Public Order Offences,0,0,0,1,0
E01001376,Robbery,-1,0,0,0,-1
E01001376,Theft,-1,-1,0,1,3
E01001376,Vehicle Offences,-1,-2,2,-4,-1
E01001376,Violence Against the Person,2,4,4,0,-3
E01001377,Arson and Criminal Damage,0,1,0,1,-1
E01001377,Burglary,-2,-1,-2,-1,1
E01001377,Drug Offences,1,1,-1,0,1
E01001377,Miscellaneous Crimes Against Society,0,0,0,0,0
E01001377,Public Order Offences,0,0,0,1,-2
E01001377,Robbery,-2,1,0,-1,3
E01001377,Theft,-2,1,1,-2,3
E01001377,Vehicle Offences,-2,0,-2,-3,-3
E01001377,Violence Against the Person,2,2,-3,1,-1
E01001379,Arson and Criminal Damage,0,0,1,0,0
E01001379,Burglary,2,0,1,-1,-1
E01001379,Drug Offences,0,0,0,1,0
E01001379,Miscellaneous Crimes Against Society,1,0,0,0,0
E01001379,Public Order Offences,0,0,-1,0,-1
E01001379,Robbery,0,0,0,-1,0
E01001379,Theft,1,0,0,0,1
E01001379,Vehicle Offences,0,5,-2,2,-2
E01001379,Violence Against the Person,-2,-2,1,0,0
E01001380,Arson and Criminal Damage,1,0,-1,1,0
E01001380,Burglary,0,-1,-1,0,1
E01001380,Drug Offences,1,0,0,1,0
E01001380,Public Order Offences,0,-1,1,2,0
E01001380,Robbery,-1,0,0,0,1
E01001380,Theft,0,-1,-1,-1,0
E01001380,Vehicle Offences,-2,5,1,-2,1
E01001380,Violence Against the Person,5,1,-3,2,0
E01001381,Arson and Criminal Damage,1,-1,-1,0,0
E01001381,Burglary,-1,-1,-3,0,-2
E01001381,Drug Offences,2,1,-1,1,1
E01001381,Miscellaneous Crimes Against Society,-1,0,0,0,-2
E01001381,Possession of Weapons,0,0,-1,-1,0
E01001381,Public Order Offences,1,0,-2,1,0
E01001381,Robbery,2,-5,2,-1,0
E01001381,Theft,1,-1,-2,3,3
E01001381,Vehicle Offences,-5,2,-6,-8,-4
E01001381,Violence Against the Person,-1,3,1,0,-1
E01001382,Arson and Criminal Damage,0,0,-1,0,0
E01001382,Burglary,0,0,1,0,0
E01001382,Drug Offences,0,0,0,0,0
E01001382,Public Order Offences,-1,-1,-1,0,0
E01001382,Robbery,-2,1,-2,0,0
E01001382,Theft,1,1,0,-1,-1
E01001382,Vehicle Offences,5,-4,-1,-3,1
E01001382,Violence Against the Person,1,2,0,0,0
E01001383,Arson and Criminal Damage,0,0,0,0,1
E01001383,Burglary,0,0,0,-1,-1
E01001383,Drug Offences,-1,0,0,0,-1
E01001383,Miscellaneous Crimes Against Society,0,-1,0,0,0
E01001383,Public Order Offences,0,-2,0,0,0
E01001383,Theft,0,0,0,0,1
E01001383,Vehicle Offences,-1,-2,1,3,-4
E01001383,Violence Against the Person,1,1,2,1,-1
E01001384,Arson and Criminal Damage,0,-1,1,0,1
E01001384,Burglary,1,-1,-1,0,-2
E01001384,Drug Offences,2,0,1,1,0
E01001384,Miscellaneous Crimes Against Society,0,0,1,0,0
E01001384,Possession of Weapons,0,0,1,0,0
E01001384,Public Order Offences,2,0,0,0,-1
E01001384,Robbery,0,0,1,-1,0
E01001384,Theft,-1,-3,1,1,-2
E01001384,Vehicle Offences,0,-2,1,-1,-2
E01001384,Violence Against the Person,4,-10,0,0,0
E01001385,Arson and Criminal Damage,0,0,0,0,0
E01001385,Burglary,-4,0,-2,1,-1
E01001385,Drug Offences,0,0,1,0,0
E01001385,Miscellaneous Crimes Against Society,0,0,0,0,0
E01001385,Possession of Weapons,0,0,0,0,0
E01001385,Public Order Offences,0,0,0,0,0
E01001385,Robbery,0,0,-1,0,0
E01001385,Theft,-2,0,-1,1,0
E01001385,Vehicle Offences,1,-3,-1,0,-3
E01001385,Violence Against the Person,1,-3,1,0,-3
E01001386,Arson and Criminal Damage,1,0,2,-1,-1
E01001386,Burglary,0,-1,-2,0,0
E01001386,Drug Offences,1,0,1,1,0
E01001386,Miscellaneous Crimes Against Society,0,0,0,0,0
E01001386,Public Order Offences,-1,1,3,-1,0
E01001386,Robbery,-3,0,-2,-1,0
E01001386,Theft,-2,-4,-2,-2,2
E01001386,Vehicle Offences,-1,3,2,1,-4
E01001386,Violence Against the Person,-1,1,7,0,1
E01001387,Arson and Criminal Damage,0,-3,1,1,0
E01001387,Burglary,1,-2,-3,0,1
E01001387,Drug Offences,-5,1,3,-2,-1
E01001387,Miscellaneous Crimes Against Society,0,0,1,0,0
E01001387,Possession of Weapons,-2,0,0,-1,0
E01001387,Public Order Offences,0,3,0,1,-1
E01001387,Robbery,-7,-2,-2,3,2
E01001387,Theft,5,1,-2,-1,-3
E01001387,Vehicle Offences,-2,-2,-2,-1,0
E01001387,Violence Against the Person,-1,-1,0,3,-5
E01001388,Arson and Criminal Damage,-1,1,-1,0,1
E01001388,Burglary,0,-3,-1,-2,0
E01001388,Drug Offences,-1,0,-4,3,1
E01001388,Miscellaneous Crimes Against Society,0,0,0,-1,1
E01001388,Possession of Weapons,0,-2,0,0,0
E01001388,Public Order Offences,0,0,-1,1,0
E01001388,Robbery,-1,-2,1,-1,0
E01001388,Theft,-1,-1,2,-3,0
E01001388,Vehicle Offences,-2,-2,-1,2,-3
E01001388,Violence Against the Person,-3,-2,-1,-5,-4
E01001389,Arson and Criminal Damage,-2,1,-1,1,0
E01001389,Burglary,-1,-2,-3,1,2
E01001389,Drug Offences,6,-8,-3,1,-4
E01001389,Miscellaneous Crimes Against Society,2,-1,-1,0,0
E01001389,Possession of Weapons,0,0,0,0,0
E01001389,Public Order Offences,0,-1,0,-1,-2
E01001389,Robbery,0,2,0,-1,-1
E01001389,Theft,-13,-2,3,-2,-5
E01001389,Vehicle Offences,-2,2,3,-1,0
E01001389,Violence Against the Person,-11,-3,1,-1,-3
E01001390,Arson and Criminal Damage,0,0,0,0,1
E01001390,Burglary,-1,0,0,0,1
E01001390,Drug Offences,0,0,0,0,1
E01001390,Miscellaneous Crimes Against Society,0,1,1,1,1
E01001390,Possession of Weapons,0,0,0,0,0
E01001390,Public Order Offences,1,0,2,0,0
E01001390,Robbery,0,0,0,-2,0
E01001390,Theft,-1,0,0,1,0
E01001390,Vehicle Offences,-5,0,-1,0,-4
E01001390,Violence Against the Person,0,3,6,-2,0
E01001391,Arson and Criminal Damage,0,-1,0,0,2
E01001391,Burglary,0,-2,2,-1,2
E01001391,Drug Offences,-1,1,1,1,0
E01001391,Miscellaneous Crimes Against Society,0,0,0,-1,0
E01001391,Possession of Weapons,0,-1,1,0,0
E01001391,Public Order Offences,2,0,0,0,-3
E01001391,Robbery,0,0,2,-1,0
E01001391,Theft,1,2,0,1,1
E01001391,Vehicle Offences,-3,0,1,3,-2
E01001391,Violence Against the Person,3,-11,-1,0,-2
E01001392,Arson and Criminal Damage,0,2,-1,0,1
E01001392,Burglary,-1,-1,1,0,0
E01001392,Drug Offences,0,0,2,0,1
E01001392,Miscellaneous Crimes Against Society,0,0,0,0,0
E01001392,Public Order Offences,0,0,1,0,1
E01001392,Robbery,0,0,0,1,0
E01001392,Theft,0,0,2,2,0
E01001392,Vehicle Offences,2,3,-2,1,0
E01001392,Violence Against the Person,2,-2,1,-1,0
E01001393,Arson and Criminal Damage,-1,1,0,0,-1
E01001393,Burglary,1,0,0,-2,1
E01001393,Drug Offences,0,-1,0,0,0
E01001393,Miscellaneous Crimes Against Society,-1,0,0,0,0
E01001393,Possession of Weapons,1,0,0,0,0
E01001393,Public Order Offences,-2,1,-1,1,3
E01001393,Robbery,-1,-1,1,-2,0
E01001393,Theft,-3,2,0,1,-3
E01001393,Vehicle Offences,3,-1,-2,0,-1
E01001393,Violence Against the Person,4,-2,-3,-1,2
E01001394,Arson and Criminal Damage,-2,-1,1,0,1
E01001394,Burglary,-3,0,-2,-2,0
E01001394,Drug Offences,4,0,1,1,0
E01001394,Miscellaneous Crimes Against Society,0,0,1,0,1
E01001394,Possession of Weapons,-1,0,0,0,0
E01001394,Public Order Offences,0,2,2,0,-2
E01001394,Robbery,-1,0,0,0,1
E01001394,Theft,-1,1,1,4,0
E01001394,Vehicle Offences,2,0,-4,1,1
E01001394,Violence Against the Person,-6,3,-3,0,-4
E01001395,Arson and Criminal Damage,0,0,0,1,-1
E01001395,Burglary,-3,0,0,-3,0
E01001395,Drug Offences,0,-5,1,-1,0
E01001395,Miscellaneous Crimes Against Society,0,0,0,0,-1
E01001395,Possession of Weapons,0,-1,0,0,0
E01001395,Public Order Offences,1,-1,0,1,0
E01001395,Robbery,-1,-1,0,0,-1
E01001395,Theft,-1,1,-1,0,0
E01001395,Vehicle Offences,-3,-2,-4,-2,2
E01001395,Violence Against the Person,0,2,3,6,0
E01001396,Arson and Criminal Damage,-1,0,1,0,-1
E01001396,Burglary,-1,0,0,-1,-1
E01001396,Drug Offences,0,0,1,0,0
E01001396,Miscellaneous Crimes Against Society,1,0,0,0,0
E01001396,Public Order Offences,1,2,0,-1,0
E01001396,Robbery,0,-2,1,0,0
E01001396,Theft,0,-1,-2,-1,1
E01001396,Vehicle Offences,3,1,5,1,4
E01001396,Violence Against the Person,-5,2,-1,3,-1
E01001397,Arson and Criminal Damage,0,0,1,3,0
E01001397,Burglary,1,0,3,2,2
E01001397,Drug Offences,0,2,0,-1,0
E01001397,Miscellaneous Crimes Against Society,-1,0,0,-1,0
E01001397,Possession of Weapons,0,1,1,0,0
E01001397,Public Order Offences,0,-1,1,-1,-1
E01001397,Robbery,0,0,-2,-1,0
E01001397,Theft,-1,2,0,0,-1
E01001397,Vehicle Offences,-5,1,-4,-10,-2
E01001397,Violence Against the Person,2,3,-2,0,8
E01001398,Arson and Criminal Damage,0,0,0,1,2
E01001398,Burglary,-1,1,1,0,-1
E01001398,Drug Offences,-1,0,0,0,0
E01001398,Public Order Offences,-1,0,0,1,0
E01001398,Robbery,0,0,0,0,0
E01001398,Theft,0,-1,0,-2,0
E01001398,Vehicle Offences,7,-1,3,9,0
E01001398,Violence Against the Person,0,0,5,0,-1
E01001399,Arson and Criminal Damage,0,-1,0,-2,0
E01001399,Burglary,0,2,0,0,-1
E01001399,Drug Offences,0,0,2,2,0
E01001399,Miscellaneous Crimes Against Society,0,0,0,0,0
E01001399,Possession of Weapons,0,0,0,0,0
E01001399,Public Order Offences,0,0,1,0,2
E01001399,Robbery,0,-1,0,0,-1
E01001399,Theft,0,0,1,0,-1
E01001399,Vehicle Offences,2,-1,4,0,-1
E01001399,Violence Against the Person,1,2,-3,1,0
E01001400,Arson and Criminal Damage,0,0,1,1,0
E01001400,Burglary,-1,0,0,-1,-1
E01001400,Drug Offences,1,0,0,1,0
E01001400,Miscellaneous Crimes Against Society,0,0,0,1,0
E01001400,Public Order Offences,-1,0,1,1,0
E01001400,Robbery,0,0,0,0,0
E01001400,Theft,1,0,-1,-2,1
E01001400,Vehicle Offences,2,0,3,-1,2
E01001400,Violence Against the Person,2,0,2,-4,0
E01001401,Arson and Criminal Damage,1,2,-1,0,-1
E01001401,Burglary,-1,1,-1,-1,0
E01001401,Drug Offences,0,0,0,0,0
E01001401,Miscellaneous Crimes Against Society,0,0,1,0,0
E01001401,Public Order Offences,0,1,0,0,-1
E01001401,Theft,0,0,0,0,0
E01001401,Vehicle Offences,1,-1,2,2,0
E01001401,Violence Against the Person,-1,1,0,5,3
E01001402,Arson and Criminal Damage,-3,-1,-1,1,0
E01001402,Burglary,-4,1,1,0,-1
E01001402,Drug Offences,0,0,0,-1,0
E01001402,Miscellaneous Crimes Against Society,-1,0,1,0,0
E01001402,Public Order Offences,2,0,-1,0,-1
E01001402,Robbery,0,0,-5,0,0
E01001402,Theft,1,0,-1,2,1
E01001402,Vehicle Offences,3,-3,-2,1,4
E01001402,Violence Against the Person,1,0,-1,0,-4
E01001403,Arson and Criminal Damage,-2,0,-1,0,-1
E01001403,Burglary,-4,0,-4,1,2
E01001403,Drug Offences,2,0,0,1,-1
E01001403,Miscellaneous Crimes Against Society,0,0,0,0,0
E01001403,Possession of Weapons,0,0,0,0,0
E01001403,Public Order Offences,-2,0,0,2,1
E01001403,Robbery,0,2,0,-2,0
E01001403,Theft,0,1,0,0,0
E01001403,Vehicle Offences,4,0,4,0,-1
E01001403,Violence Against the Person,-6,0,-1,-1,-4
E01001404,Arson and Criminal Damage,0,-1,0,1,-2
E01001404,Burglary,-1,2,-1,-3,-4
E01001404,Drug Offences,0,0,-1,0,0
E01001404,Miscellaneous Crimes Against Society,0,0,0,0,1
E01001404,Possession of Weapons,0,0,0,0,2
E01001404,Public Order Offences,0,0,0,0,1
E01001404,Robbery,-1,-2,0,2,-1
E01001404,Theft,1,1,0,-1,1
E01001404,Vehicle Offences,-1,2,-1,7,-2
E01001404,Violence Against the Person,1,3,3,1,8
E01001405,Arson and Criminal Damage,0,0,0,0,0
E01001405,Burglary,-2,3,3,2,1
E01001405,Drug Offences,0,0,0,-1,1
E01001405,Miscellaneous Crimes Against Society,0,0,1,0,0
E01001405,Possession of Weapons,0,-1,0,0,0
E01001405,Public Order Offences,-1,0,0,0,0
E01001405,Robbery,0,0,0,-1,0
E01001405,Theft,1,-1,-2,-2,0
E01001405,Vehicle Offences,1,0,-2,1,2
E01001405,Violence Against the Person,0,3,-1,-1,1
E01001406,Arson and Criminal Damage,1,1,-4,2,1
E01001406,Burglary,0,3,-4,3,-1
E01001406,Drug Offences,1,0,0,0,0
E01001406,Miscellaneous Crimes Against Society,0,1,1,0,-1
E01001406,Possession of Weapons,0,0,0,0,0
E01001406,Public Order Offences,-1,5,2,0,3
E01001406,Robbery,-1,0,0,0,-1
E01001406,Theft,-2,-2,0,2,-6
E01001406,Vehicle Offences,2,-3,1,5,-3
E01001406,Violence Against the Person,4,-2,0,4,2
E01001407,Arson and Criminal Damage,0,-1,-2,-1,-2
E01001407,Burglary,-1,-1,0,0,-2
E01001407,Drug Offences,1,3,1,2,-1
E01001407,Miscellaneous Crimes Against Society,0,1,-2,0,1
E01001407,Possession of Weapons,0,0,0,0,0
E01001407,Public Order Offences,1,0,1,2,1
E01001407,Robbery,0,-1,0,0,-6
E01001407,Theft,2,-3,1,2,0
E01001407,Vehicle Offences,-2,-1,-2,-1,-2
E01001407,Violence Against the Person,0,3,1,-2,0
E01001408,Arson and Criminal Damage,1,-1,-1,0,2
E01001408,Burglary,0,-1,0,0,-1
E01001408,Drug Offences,0,0,-1,0,0
E01001408,Miscellaneous Crimes Against Society,1,0,0,0,0
E01001408,Public Order Offences,1,1,0,-5,-1
E01001408,Robbery,1,1,0,0,-1
E01001408,Theft,-3,8,-2,-3,1
E01001408,Vehicle Offences,0,-3,-4,-3,-2
E01001408,Violence Against the Person,1,2,-1,-1,-3
E01001409,Arson and Criminal Damage,1,-1,-2,-1,1
E01001409,Burglary,-1,0,0,-3,-1
E01001409,Drug Offences,-1,0,-2,1,0
E01001409,Miscellaneous Crimes Against Society,-1,0,-1,0,0
E01001409,Possession of Weapons,0,0,0,0,0
E01001409,Public Order Offences,3,0,0,0,1
E01001409,Robbery,0,0,0,-1,0
E01001409,Theft,0,-2,0,0,0
E01001409,Vehicle Offences,-1,0,-2,0,3
E01001409,Violence Against the Person,-1,0,-3,-2,-3
E01001410,Arson and Criminal Damage,0,1,-1,0,0
E01001410,Burglary,0,-1,0,-2,-1
E01001410,Drug Offences,0,-1,0,0,1
E01001410,Miscellaneous Crimes Against Society,0,0,0,0,0
E01001410,Possession of Weapons,0,0,0,0,-1
E01001410,Public Order Offences,0,0,2,1,0
E01001410,Robbery,0,1,0,1,-3
E01001410,Theft,-2,2,0,0,2
E01001410,Vehicle Offences,-6,4,2,0,2
E01001410,Violence Against the Person,0,1,-1,-10,-11
E01001411,Arson and Criminal Damage,0,2,3,0,2
E01001411,Burglary,-3,0,1,-2,0
E01001411,Drug Offences,-1,0,0,-1,0
E01001411,Miscellaneous Crimes Against Society,1,0,-1,-1,0
E01001411,Possession of Weapons,0,0,0,0,0
E01001411,Public Order Offences,2,-1,2,-1,1
E01001411,Robbery,0,0,-2,-2,-1
E01001411,Theft,-3,-1,-1,-8,-1
E01001411,Vehicle Offences,2,4,3,0,-4
E01001411,Violence Against the Person,1,-3,1,-7,-1
E01001412,Arson and Criminal Damage,0,0,1,1,2
E01001412,Burglary,0,0,0,0,-4
E01001412,Drug Offences,2,3,1,-2,3
E01001412,Miscellaneous Crimes Against Society,1,0,0,0,0
E01001412,Possession of Weapons,0,0,1,0,0
E01001412,Public Order Offences,-2,-3,2,2,-1
E01001412,Robbery,0,0,-1,-1,0
E01001412,Theft,-6,2,0,-3,3
E01001412,Vehicle Offences,-2,-5,0,-4,-2
E01001412,Violence Against the Person,-1,-4,-4,1,-1
E01001413,Arson and Criminal Damage,0,0,1,0,1
E01001413,Burglary,-4,0,-1,1,-2
E01001413,Drug Offences,1,0,0,0,0
E01001413,Possession of Weapons,0,0,0,0,0
E01001413,Public Order Offences,0,-1,1,0,0
E01001413,Robbery,0,1,0,1,0
E01001413,Theft,0,0,0,1,0
E01001413,Vehicle Offences,2,0,1,2,6
E01001413,Violence Against the Person,4,0,-4,-3,2
E01001414,Arson and Criminal Damage,0,-4,-3,0,2
E01001414,Burglary,-1,0,1,0,-1
E01001414,Drug Offences,0,0,0,-2,0
E01001414,Miscellaneous Crimes Against Society,-1,-1,1,0,0
E01001414,Possession of Weapons,0,0,0,0,0
E01001414,Public Order Offences,2,0,0,1,2
E01001414,Robbery,0,0,0,0,-1
E01001414,Theft,0,-1,-2,-1,0
E01001414,Vehicle Offences,-1,1,-1,0,-3
E01001414,Violence Against the Person,-1,2,-1,-1,1
E01001415,Arson and Criminal Damage,-5,-1,1,-1,0
E01001415,Burglary,-1,0,7,-3,4
E01001415,Drug Offences,2,-1,0,0,0
E01001415,Miscellaneous Crimes Against Society,0,0,2,1,0
E01001415,Public Order Offences,-2,0,-1,-1,3
E01001415,Robbery,-1,-3,1,-3,0
E01001415,Theft,4,-10,-4,-8,1
E01001415,Vehicle Offences,-3,-3,-1,-5,-3
E01001415,Violence Against the Person,0,-2,1,0,-3
E01001416,Arson and Criminal Damage,0,0,0,0,-1
E01001416,Burglary,0,0,1,-1,0
E01001416,Drug Offences,0,0,0,0,0
E01001416,Miscellaneous Crimes Against Society,0,0,1,-1,0
E01001416,Possession of Weapons,0,0,0,0,0
E01001416,Public Order Offences,1,0,0,0,-1
E01001416,Robbery,0,0,0,0,0
E01001416,Theft,0,0,0,0,0
E01001416,Vehicle Offences,-2,0,-1,1,-3
E01001416,Violence Against the Person,0,1,2,0,0
E01001417,Arson and Criminal Damage,-2,1,-1,-1,0
E01001417,Burglary,0,2,0,-1,-1
E01001417,Drug Offences,0,-3,-1,0,0
E01001417,Miscellaneous Crimes Against Society,0,0,0,0,0
E01001417,Possession of Weapons,0,-2,0,0,0
E01001417,Public Order Offences,0,0,1,0,0
E01001417,Robbery,0,-2,0,7,2
E01001417,Theft,-1,-5,2,0,-1
E01001417,Vehicle Offences,-2,-2,1,-1,0
E01001417,Violence Against the Person,-1,-6,-2,4,1
E01001418,Arson and Criminal Damage,0,2,1,0,-1
E01001418,Burglary,-2,0,2,0,0
E01001418,Drug Offences,1,0,0,0,0
E01001418,Miscellaneous Crimes Against Society,-1,0,0,0,0
E01001418,Possession of Weapons,0,0,1,0,0
E01001418,Public Order Offences,0,1,0,0,-1
E01001418,Robbery,0,-2,-1,0,0
E01001418,Theft,-1,1,1,-1,1
E01001418,Vehicle Offences,0,1,1,-2,0
E01001418,Violence Against the Person,2,0,2,4,-1
E01001419,Arson and Criminal Damage,-1,-1,2,1,-1
E01001419,Burglary,0,0,3,0,-2
E01001419,Drug Offences,0,1,0,0,0
E01001419,Miscellaneous Crimes Against Society,0,0,2,0,0
E01001419,Public Order Offences,-1,2,0,0,-2
E01001419,Robbery,-1,1,0,-2,1
E01001419,Theft,-2,-7,-2,0,-1
E01001419,Vehicle Offences,-2,2,-10,-4,-1
E01001419,Violence Against the Person,-1,-1,-4,-3,-1
